action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,target_name
,344531,17721549,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '22.07', 'le': '0.41', 'lle': '5.56', 'sei': '11.02'}",CHEMBL3919646,,CHEMBL3919646,9.30,0,http://www.openphacts.org/units/Nanomolar,2849643,=,37,1,=,,IC50,nM,,0.5,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,0.5,PAK4
,344532,17721550,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3N3CCNCC3)n2n1,,,CHEMBL3886376,,2015,"{'bei': '16.93', 'le': '0.31', 'lle': '3.68', 'sei': '9.80'}",CHEMBL3936842,,CHEMBL3936842,6.90,0,http://www.openphacts.org/units/Nanomolar,2849644,=,37,1,=,,IC50,nM,,126.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,126.0,PAK4
,344533,17721551,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(N2CCNCC2)c(Nc2ncc3ccc(-c4nccs4)nn23)cn1,,,CHEMBL3886376,,2015,"{'bei': '18.00', 'le': '0.34', 'lle': '4.41', 'sei': '8.18'}",CHEMBL3960752,,CHEMBL3960752,6.81,0,http://www.openphacts.org/units/Nanomolar,2849645,=,37,1,=,,IC50,nM,,154.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,154.0,PAK4
,344534,17721552,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '20.30', 'le': '0.39', 'lle': '4.40', 'sei': '10.10'}",CHEMBL3924352,,CHEMBL3924352,8.52,0,http://www.openphacts.org/units/Nanomolar,2849646,=,37,1,=,,IC50,nM,,3.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,3.0,PAK4
,344535,17721553,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1-c1ccc2cnc(Nc3cnccc3N3CCNCC3)n2n1,,,CHEMBL3886376,,2015,"{'bei': '15.26', 'le': '0.29', 'lle': '2.59', 'sei': '8.80'}",CHEMBL3952051,,CHEMBL3952051,6.19,0,http://www.openphacts.org/units/Nanomolar,2849647,=,37,1,=,,IC50,nM,,640.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,640.0,PAK4
,344536,17721554,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4Cl)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '16.90', 'le': '0.32', 'lle': '3.60', 'sei': '7.31'}",CHEMBL3915354,,CHEMBL3915354,7.11,0,http://www.openphacts.org/units/Nanomolar,2849648,=,37,1,=,,IC50,nM,,77.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,77.0,PAK4
,344537,17721555,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '19.58', 'le': '0.36', 'lle': '4.92', 'sei': '8.14'}",CHEMBL3905239,,CHEMBL3905239,7.92,0,http://www.openphacts.org/units/Nanomolar,2849649,=,37,1,=,,IC50,nM,,12.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,12.0,PAK4
,344538,17721556,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '21.71', 'le': '0.42', 'lle': '5.60', 'sei': '8.76'}",CHEMBL3910008,,CHEMBL3910008,8.52,0,http://www.openphacts.org/units/Nanomolar,2849650,=,37,1,=,,IC50,nM,,3.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,3.0,PAK4
,344539,17721557,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,Fc1cccc(F)c1-c1ccc2cnc(Nc3cnccc3OC3CNC3)n2n1,,,CHEMBL3886376,,2015,"{'bei': '17.76', 'le': '0.33', 'lle': '3.84', 'sei': '9.17'}",CHEMBL3937943,,CHEMBL3937943,7.00,0,http://www.openphacts.org/units/Nanomolar,2849651,=,37,1,=,,IC50,nM,,99.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,99.0,PAK4
,344540,17721558,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1-c1ccc2cnc(Nc3cnccc3O[C@@H]3CCCNC3)n2n1,,,CHEMBL3886376,,2015,,CHEMBL4109914,,CHEMBL4109914,,0,http://www.openphacts.org/units/Nanomolar,2849652,>,37,1,>,,IC50,nM,,1000.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,1000.0,PAK4
,344541,17721559,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(Cl)cc4Cl)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '17.52', 'le': '0.35', 'lle': '3.19', 'sei': '9.43'}",CHEMBL3970651,,CHEMBL3970651,7.96,0,http://www.openphacts.org/units/Nanomolar,2849653,=,37,1,=,,IC50,nM,,11.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,11.0,PAK4
,344542,17721560,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(F)cc4F)nn23)C1,,,CHEMBL3886376,,2015,"{'bei': '20.22', 'le': '0.38', 'lle': '4.78', 'sei': '10.10'}",CHEMBL3931386,,CHEMBL3931386,8.52,0,http://www.openphacts.org/units/Nanomolar,2849654,=,37,1,=,,IC50,nM,,3.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,3.0,PAK4
,344543,17721561,[],CHEMBL3887609,"PIM Enzyme Assay: The assay for the determination of Pim activity is based on the formation of phosphorylated biotinylated-BAD peptide at the Serine 112 residue (S112) and employs HTRF (homogeneous time resolved fluorescence) technology to detect the product in a 96-well plate format. The phosphorylation of biotinylated-BAD (S112) peptide by full length recombinant Pim-1, Pim-2, or Pim-3 protein was detected with streptavidin:Allophycocyanin (APC) conjugate and a europium (Eu) labeled antibody directed against phosphorylated-BAD (S112). Excitation of Eu by a high energy laser light (337 nm) leads to a transfer of energy to the APC molecule, and results in an emission at 665 nm. The fluorescence is directly proportional to the amount of phosphorylated BAD peptide present in the reaction.Compounds were prepared in DMSO by conducting 3-fold serial dilutions to give a 10-point dosing curve having a high dose of 1 uM. A reference compound was included on each assay plate in order to validate that plate.",B,,,BAO_0000190,BAO_0000357,single protein format,N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,,,CHEMBL3886376,,2015,,CHEMBL3928490,,CHEMBL3928490,,0,http://www.openphacts.org/units/Nanomolar,2849655,>,37,1,>,,IC50,nM,,1000.0,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,9606,,,IC50,nM,UO_0000065,,1000.0,PAK4
